id,year,appendix,taxon,class,ord,family,genus,term,quantity,unit,importer,exporter,origin,purpose,source,reporter_type,import_permit_randomid,export_permit_randomid,origin_permit_randomid
5394345,1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,180,"",US,TW,"",T,"",I,"",e4b1903fa7,""
5394346,1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,400,"",US,TW,"",T,"",I,"",b79680c478,""
5394347,1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,208,"",US,TW,ID,T,"",I,"","",""
5394348,1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,500,"",US,TW,MY,T,"",I,"","",""
5394349,1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,leather items,1,"",US,XX,MX,P,"",I,"","",""
5394350,1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,4,"",CA,US,ID,T,"",E,"","",""
5394351,1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",CA,US,ID,T,"",E,"","",""
5394352,1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,300,"",US,TW,"",T,"",I,"","",""
5394353,1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,150,"",US,TW,XX,T,"",I,"","",""
5394354,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,550,"",US,TW,CN,T,"",I,"","",""
5394355,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,45.36,kg,HK,US,CN,T,"",E,"",430df9c52f,""
5394356,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,bodies,1,"",US,ID,"",P,"",I,"","",""
5394357,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,425,"",US,JP,ID,T,"",I,"","",""
5394358,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,ID,T,"",I,"","",""
5394359,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,ID,T,"",I,"","",""
5394360,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,ID,T,"",I,"","",""
5394361,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,leather items,6,"",US,MX,ID,T,"",I,"","",""
5394362,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,leather items,2,"",US,MX,ID,T,"",I,"","",""
5394363,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,leather items,4,"",US,MX,ID,T,"",I,"","",""
5394364,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,500,"",US,TW,ID,T,"",I,"","",""
5394365,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,8,"",CA,US,ID,T,"",E,"","",""
5394366,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",JP,US,ID,T,"",E,"",f1f9605189,""
5394367,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,leather items,2,"",JP,US,ID,T,"",E,"",f1f9605189,""
5394368,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,150,"",US,TW,SG,T,"",I,"","",""
5394369,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,150,"",US,TH,"",T,"",I,"",59e5ddaee4,""
5394370,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"","",""
5394371,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"","",""
5394372,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,7,"",US,MX,TH,T,"",I,"","",""
5394373,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,12,"",US,MX,TH,T,"",I,"","",""
5394374,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,10,"",US,MX,TH,T,"",I,"","",""
5394375,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5394376,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5394377,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5394378,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,leather items,2,"",US,MX,TH,T,"",I,"","",""
5394379,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,leather items,2,"",US,MX,TH,T,"",I,"","",""
5394380,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,leather items,22,"",US,MX,TH,T,"",I,"","",""
5394381,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,leather items,2,"",US,MX,TH,T,"",I,"","",""
5394382,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",MX,US,TH,T,"",E,"","",""
5394383,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,250,"",US,TW,"",T,"",I,"","",""
5394384,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,500,"",US,TW,"",T,"",I,"",d7d48a984e,""
5394385,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,250,"",US,TW,"",T,"",I,"","",""
5394386,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,250,"",US,TW,"",T,"",I,"","",""
5394387,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,120,"",US,MX,XX,T,"",I,"","",""
5394388,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,24,cm,FR,JP,XX,T,"",E,"",cd464a6d69,""
5394389,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,298,"",US,JP,XX,T,"",E,"",1edf1a23b9,""
5394390,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,423,"",US,JP,XX,T,"",E,"",f9571a5e55,""
5394391,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,9,"",US,JP,XX,T,"",E,"",891c805167,""
5394392,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,107,"",US,JP,XX,T,"",E,"",7899436c6a,""
5394393,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,live,5,"",JP,CN,"",T,"",I,"",4d00ff66a4,""
5394394,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,50,"",JP,CN,"",T,"",I,"",01a99ad12b,""
5394395,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,300,"",JP,CN,"",T,"",I,"",2067925ce8,""
5394396,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,9,"",JP,US,AR,T,"",I,"",74869f2147,""
5394397,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",JP,US,ID,T,"",I,"",081fca8b2b,""
5394398,1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,live,5,"",JP,CN,"",Z,"",E,"","",""
5857829,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,1,"",US,IT,TH,"","",E,"",e0c8b0d92e,""
5857823,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,4,"",HK,JP,TH,T,"",I,"",5e14b00bb5,""
5857824,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,5,"",HK,JP,TH,T,"",I,"",d11fc6dd6f,""
5857825,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,5,"",JP,HK,TH,T,"",E,"",fea822d8c0,""
5857826,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,4,"",JP,HK,TH,T,"",E,"",e24740adfd,""
5857827,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,26,"",CH,IT,TH,"","",I,"","",""
5857828,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,22,"",CM,IT,TH,"","",E,"",6c36ef253d,""
5857887,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5857888,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,499,"",US,JP,TH,T,"",I,"",606b34958e,""
5857889,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,6,"",FR,US,TH,T,"",E,"",9a12508aeb,""
5857890,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,6,"",US,MX,ID,T,"",I,"","",""
5857891,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,200,"",IT,US,TH,T,"",E,"",9175e998ca,""
5857892,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,497,"",IT,US,TH,T,"",E,"",0312fe6eaa,""
5857893,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5857894,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,9,"",FR,US,TH,T,"",E,"","",""
5857895,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5857896,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,236,"",MX,US,TH,T,"",E,"","",""
5857897,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,697,"",US,IT,TH,T,"",I,"","",""
5857898,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"","",""
5857899,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,40,"",MX,US,TH,T,"",E,"","",""
5857900,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"","",""
5857901,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,18,"",MX,US,TH,T,"",E,"","",""
5857902,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,34,"",MX,US,TH,T,"",E,"","",""
5857903,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,10,"",US,SG,LA,T,"",I,"",6951d62f47,""
5857904,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,19,kg,MX,US,MY,T,"",E,"",5493a2ec82,""
5857905,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",77e95e9d1e,""
5857906,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",cd9b9a81c5,""
5857907,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"",cd9b9a81c5,""
5857908,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"",cd9b9a81c5,""
5857909,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,18,"",MX,US,TH,T,"",E,"",a49533e313,""
5857910,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,34,"",US,MX,TH,T,"",I,"",77e95e9d1e,""
5857911,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",MX,US,TH,T,"",E,"",255ce4d2c9,""
5857912,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",77e95e9d1e,""
5857913,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",77e95e9d1e,""
5857914,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,KR,T,"",I,"",6d217a896f,""
5857915,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,18,"",US,MX,TH,T,"",I,"",6d217a896f,""
5857916,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,11,"",JP,US,XX,T,"",E,"",916ad1c27e,""
5857917,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,1,"",JP,US,XX,T,"",E,"",916ad1c27e,""
5857918,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,2,"",JP,US,XX,T,"",E,"",916ad1c27e,""
5857919,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,50,"",US,TW,MM,T,"",I,"",7deb2b3b30,""
5857920,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"",f19423bfae,""
5857921,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"",f19423bfae,""
5857922,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,960,"",US,TW,MM,T,"",I,"",8f2951cca0,""
5857923,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,86,"",MX,US,TH,T,"",E,"",3c2a0cadeb,""
5857924,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,73,kg,MX,US,TH,T,"",E,"",04999231f0,""
5857925,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,4,"",US,MX,TH,T,"",I,"",3252303318,""
5857926,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,34,kg,MX,US,TH,T,"",E,"",734a12261b,""
5857927,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,4,"",US,MX,TH,T,"",I,"",3252303318,""
5857928,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,6,"",US,MX,TH,T,"",I,"",3252303318,""
5857929,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",3252303318,""
5857930,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,399,"",US,TW,MM,T,"",I,"",ca4f465664,""
5857931,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,5,"",JP,HK,TH,T,"",I,"",7bc4ce335f,""
5857932,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,4,"",JP,HK,TH,T,"",I,"",58c0f85772,""
5857933,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,292,"",JP,PH,"",T,"",I,"",beed431626,""
5857934,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,136,"",JP,PH,"",T,"",I,"",4a05c27004,""
5857935,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,100,"",JP,PH,"",T,"",I,"",8a91ce6b61,""
5857936,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,111,"",JP,PH,"",T,"",I,"",eb92406cdb,""
5857937,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,55,"",JP,PH,"",T,"",I,"",27fdd6c664,""
5857938,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,85,"",JP,PH,"",T,"",I,"",ed0c17066d,""
5857939,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,"",JP,SG,XX,T,"",I,"",2b80638df2,""
5857940,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,800,"",JP,SG,XX,T,"",I,"",3200041a83,""
5857941,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1000,"",JP,SG,XX,T,"",I,"",715aa153a3,""
5857942,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1000,"",JP,SG,LA,T,"",I,"",0dea8c4559,""
5857943,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1000,"",JP,SG,LA,T,"",I,"",94a8d2e1eb,""
5857944,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1000,"",JP,SG,LA,T,"",I,"",3ccb59d123,""
5857830,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,1,"",US,IT,TH,"","",E,"",fb375f3d66,""
5857831,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,24,"",US,IT,TH,"","",E,"",aa8993bc64,""
5857832,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,"","",E,"",bf096ff323,""
5857833,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,9,"",US,IT,TH,"","",E,"",ac0c53c556,""
5857834,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,23,"",SA,IT,TH,"","",E,"",c894d15622,""
5857835,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,8,"",CH,IT,TH,"","",E,"",b73e0c7f06,""
5857836,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,IT,TH,"","",E,"",97b2b51ec9,""
5857837,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,5,"",US,IT,TH,"","",E,"",ed19c953e3,""
5857838,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,12,"",US,IT,TH,"","",E,"",dd0c990eee,""
5857839,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,6,"",CH,IT,TH,"","",E,"",de2bbdc84b,""
5857840,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,"","",E,"",b65372296e,""
5857841,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,8,"",US,IT,TH,"","",E,"",0d46f0a4bc,""
5857842,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,"","",E,"",91255a3394,""
5857843,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,"","",E,"",099eb37856,""
5857945,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,14,"",JP,US,XX,T,"",I,"",916ad1c27e,""
5857844,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,12,"",NG,IT,TH,"","",E,"",a8d1797511,""
5857946,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,5,"",FR,JP,TH,T,"",E,"",5680fd90eb,""
5857947,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,4,"",FR,JP,TH,T,"",E,"",b8872c76d7,""
5857948,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,4,"",HK,JP,TH,T,"",E,"",5e14b00bb5,""
5857949,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,5,"",HK,JP,TH,T,"",E,"",d11fc6dd6f,""
5857950,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,900,"",US,JP,TH,T,"",E,"",4d30ec31c8,""
5857951,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),72,"",US,JP,TH,T,"",E,"",808b832333,""
5857952,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,492,"",US,JP,TH,T,"",E,"",a890dc7354,""
5857953,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,"",US,JP,TH,T,"",E,"",f3a3d60f07,""
5857954,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,990,"",US,JP,TH,T,"",E,"",38512d44ed,""
5857845,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,IT,TH,"","",E,"",75a59ea547,""
5857955,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,284,"",US,JP,TH,T,"",E,"",5c268b2ae0,""
5857956,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,28,"",ZA,JP,TH,T,"",E,"",23814da7aa,""
5857957,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,5,"",HK,JP,TH,T,"",I,"",ff72cffe35,""
5857958,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,5,"",JP,HK,TH,T,"",E,"",a8f66151a4,""
5857959,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,"","",E,"",c0b6c13f15,""
5857960,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,26,"",CH,IT,TH,"","",E,"",fa62e67dff,""
5857961,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,"","",E,"",ad91629619,""
5857846,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,39,"",US,IT,TH,"","",E,"",d1dc0288c1,""
5857962,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,24,"",NG,IT,TH,"","",E,"",f413237e67,""
5857963,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,20,"",SA,IT,TH,"","",E,"",5dc95d6751,""
5857964,1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",SA,IT,TH,"","",E,"",7a309590ab,""
5857965,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1000,"",JP,SG,LA,T,"",E,"",8f59e2d5ba,""
5857966,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"",3252303318,""
5857967,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"",3252303318,""
5857847,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),18,"",US,IT,TH,"","",E,"",d1dc0288c1,""
5857968,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",3252303318,""
5857969,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",3252303318,""
5857970,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"",3252303318,""
5857971,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,5,"",US,MX,TH,T,"",I,"",3252303318,""
5857972,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,1,kg,MX,US,TH,T,"",E,"",716251204c,""
5857973,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",3252303318,""
5857848,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,"","",E,"",963b754151,""
5857974,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,TH,XX,"","",I,"","",""
5857975,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,5,"",US,MX,ID,T,"",I,"",25087e3267,""
5857976,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,5,"",MX,US,ID,T,"",E,"",1415067910,""
5857977,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,7,"",US,MX,TH,T,"",I,"",fd5b4db337,""
5857978,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,40,"",US,TH,"","",I,I,"",a9f2141492,""
5857979,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",MX,US,TH,T,"",E,"",99fc367ecb,""
5857849,1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,"","",E,"",0399f24c19,""
5857980,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",3252303318,""
5857981,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,2,"",US,TH,"","","",I,"","",""
5857982,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",fd5b4db337,""
5857983,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1,"",US,PH,"",T,"",I,"",8f1dda43a5,66f6cbc136
5857984,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",MX,US,TH,T,"",E,"",1a4121f4c4,""
5857985,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,2,"",JP,US,MM,T,"",E,"",b1930b3b5e,""
5857986,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"","",""
5857987,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5857988,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",MX,US,TH,T,"",E,"",27883b49da,""
5857989,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,3,"",CA,US,TH,T,"",E,"","",""
5857990,1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",CA,US,TH,T,"",I,"",3b21f2f194,""
5857991,1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,50,"",KR,SG,XX,T,"",E,"",10f0e52107,""
5857992,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,5,"",HK,JP,TH,T,"",E,"",ff72cffe35,""
5857993,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,5,"",JP,HK,TH,T,"",I,"",7bc4ce335f,""
5857994,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,4,"",JP,HK,TH,T,"",I,"",7bc4ce335f,""
5857995,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,5,"",JP,HK,TH,T,"",I,"",042efb1812,""
5857996,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,50,"",JP,PH,"",T,"",I,"",4952263032,""
5857997,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,200,"",JP,PH,"",T,"",I,"",be89a75a72,""
5857998,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,546,"",JP,PH,"",T,"",I,"",a3502d27a8,""
5857999,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,22,"",JP,PH,"",T,"",I,"",9a7d0d23eb,""
5858000,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,live,45,"",JP,PH,"",T,"",I,"",9a7d0d23eb,""
5858001,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,55,"",JP,PH,"",T,"",I,"",27fdd6c664,""
5858002,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,85,"",JP,PH,"",T,"",I,"",ed0c17066d,""
5858003,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,136,"",JP,PH,"",T,"",I,"",4a05c27004,""
5858004,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,111,"",JP,PH,"",T,"",I,"",eb92406cdb,""
5858005,1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,800,"",JP,SG,"",T,"",I,"",3200041a83,""
